ID,Temperature,Humidity,Pressure,Co2 Gas,PM2.5,PM10
1077,23.93437129,33.72088448,973.2411227,739,5.4,11.7
1078,23.91905614,33.77600668,973.2174963,727,5.3,10.2
1079,23.903741,33.88624415,973.2497355,722,5.3,8.2
1080,23.89353091,33.92131438,973.1781195,994,6.0,11.8
1081,23.88842587,33.92131153,973.1702443,977,8.1,15.5
1082,23.86290064,33.9613798,973.2146607,949,11.2,19.4
1083,23.83737543,34.0916208,973.1752819,933,19.4,27.2
1084,23.81185022,34.22685106,973.1917607,910,32.1,40.6
1085,23.79143005,34.36707725,973.216112,912,44.6,52.4
1086,23.7710099,34.55736906,973.1846066,982,51.8,63.5
1087,23.75058974,34.61742511,973.2089533,1011,53.5,66.3
1088,23.74548471,34.7826748,973.2290023,1015,51.2,65.6
1089,23.73016959,34.86275667,973.1774468,1014,50.8,64.2
1090,23.71995952,34.94284593,973.1896182,987,51.5,66.8
1091,23.69443435,34.92274364,973.1781582,968,50.8,68.5
1092,23.69443435,35.03790277,973.1781582,965,48.1,64.4
1093,23.67911924,35.13298006,973.1824504,741,44.8,59.4
1094,23.67911924,35.2431218,973.2382957,806,39.7,52.1
1095,23.66890918,35.31817796,973.2225408,749,36.0,46.9
1096,23.64848905,35.39318877,973.246874,856,32.4,41.6
1097,23.64338402,35.44823135,973.1831541,938,29.8,38.1
1098,23.63827898,35.54331572,973.2869603,943,27.2,35.0
1099,23.62296389,35.70842076,973.1795653,937,25.4,33.7
2000,26.01214999,25.65014006,972.6368234,547,4.8,10.4
2001,26.02746549,25.67508847,972.6043322,547,5.0,10.9
2002,26.02746549,25.68518203,972.6603859,547,5.0,11.7
2003,26.03767583,25.70013302,972.6200397,546,4.9,11.7
2004,26.02746549,25.78106939,972.632359,547,4.8,11.3
2005,26.03257066,25.84153541,972.612186,546,4.8,11.7
2006,26.03767583,25.83134904,972.5920125,545,4.8,12.2
2007,26.03257066,25.84153541,972.640213,547,4.8,12.1
2008,26.03767583,25.82125567,972.7041217,546,4.8,12.1
2009,26.03767583,25.81620898,972.6200397,547,4.7,12.3
2010,26.03767583,25.79602214,972.5920125,546,4.7,11.8
2011,26.04278099,25.79592857,972.6278935,546,4.7,11.8
2012,26.04278099,25.76564774,972.599866,546,4.7,11.6
2013,26.04278099,25.73031976,972.6839486,548,4.8,10.8
2014,26.04278099,25.71517909,972.6839486,548,4.8,11.5
2015,26.04278099,25.70508527,972.7119762,546,4.7,11.4
2016,26.04278099,25.72022599,972.599866,548,4.6,11.0
2017,26.04788616,25.73022543,972.6918029,547,4.6,11.1
2018,26.0580965,25.6997543,972.7355398,546,4.6,10.4
2019,26.04278099,25.65461574,972.5718386,547,4.4,10.0
2020,26.0580965,25.60385813,972.5953987,547,4.4,9.7
2021,26.04788616,25.53338926,972.6357474,546,4.4,9.5
2022,26.04788616,25.44758536,972.6357474,547,4.4,9.5
2023,26.05299133,25.29101456,972.6436012,547,4.4,9.8
2024,26.0580965,25.26567662,972.6794833,546,4.4,9.3
2025,26.05299133,25.26577627,972.6155732,545,4.5,9.3
2026,26.05299133,25.2405378,972.6436012,546,4.5,9.6
2027,26.0580965,25.26567662,972.6794833,546,4.6,9.2
2028,26.0580965,25.30605825,972.5953987,546,4.6,9.3
2029,26.0580965,25.33634416,972.6514551,545,4.6,10.0
2030,26.0580965,25.35653462,972.6514551,546,4.6,10.3
2031,26.06830684,25.29071645,972.6671629,545,4.6,10.6
2032,26.05299133,25.22539463,972.6436012,546,4.8,10.2
2033,26.05299133,25.24558551,972.6716292,546,4.8,10.1
2034,26.0580965,25.33129653,972.6794833,546,4.9,10.8
2035,26.05299133,25.4272981,972.6155732,544,4.9,10.5
2036,26.05299133,25.4272981,972.6436012,543,5.1,11.4
2037,26.0580965,25.41710528,972.5953987,543,5.1,12.1
2038,26.04788616,25.37692171,972.6077196,545,5.1,12.5
2039,26.06320167,25.37157894,972.6312805,544,5.2,13.1
2040,26.04788616,25.28606633,972.6357474,543,5.2,13.8
2041,26.04788616,25.22549474,972.6077196,543,5.2,13.9
2042,26.04788616,25.18511309,972.6357474,544,5.2,13.8
2043,26.04278099,25.31645078,972.599866,544,5.2,13.9
2044,26.04278099,25.44768291,972.655921,545,5.2,15.3
2045,26.05299133,25.49291417,972.6155732,545,5.3,15.9
2046,26.04278099,25.37702008,972.655921,545,5.3,15.7
2047,26.04788616,25.38701661,972.6357474,545,5.3,15.4
2048,26.04788616,25.40720631,972.6357474,544,5.3,15.1
2049,26.04278099,25.34168811,972.655921,545,5.3,15.1
2050,26.04278099,25.33664066,972.655921,545,5.3,15.2
2051,26.04278099,25.29626077,972.599866,546,5.3,15.2
2052,26.04278099,25.26092798,972.655921,544,5.5,16.0
2053,26.03767583,25.25093263,972.6200397,544,5.4,15.9
2054,26.03767583,25.40740233,972.648067,546,5.3,15.7
2055,26.03767583,25.55881786,972.5920125,544,5.3,14.6
2056,26.04278099,25.62938069,972.6839486,544,5.3,14.4
2057,26.03767583,25.54367661,972.7041217,544,5.2,13.6
2058,26.03767583,25.48311093,972.6760943,544,5.4,13.5
2059,26.04788616,25.46272738,972.6357474,544,5.4,13.2
2060,26.04278099,25.38206747,972.6278935,546,5.4,13.1
2061,26.02236032,25.41779054,972.6525317,544,5.5,13.4
2062,26.02746549,25.47321104,972.632359,545,5.6,13.4
2063,26.02746549,25.47825812,972.6603859,544,5.5,11.3
2064,26.02746549,25.44797553,972.6603859,545,5.7,12.9
2065,26.01725516,25.46835852,972.6727039,543,5.7,12.9
2066,26.02746549,25.4429284,972.5763054,544,5.7,12.7
2067,26.02236032,25.46826124,972.6245051,544,5.6,12.7
2068,26.01725516,25.46835852,972.5886248,543,5.6,12.4
2069,26.02746549,25.31674789,972.6043322,544,5.5,12.7
2070,26.01725516,24.85762032,972.6166511,544,5.2,12.8
2071,26.01725516,24.47900922,972.6446775,544,5.4,13.3
2072,26.01725516,24.57997625,972.6727039,544,5.3,14.0
2073,26.02236032,24.77674826,972.5964785,544,5.2,13.5
2074,26.01725516,25.03429126,972.5886248,544,5.2,13.5
2075,26.01725516,25.18066889,972.6446775,543,5.3,14.0
2076,26.02236032,25.28656325,972.6525317,543,5.4,13.2
2077,26.01214999,25.38265712,972.5807711,544,5.3,13.0
2078,26.02746549,25.45806975,972.6603859,543,5.3,13.1
2079,26.01725516,25.54910919,972.6166511,544,5.1,12.6
2080,26.02236032,25.6146221,972.6805583,543,5.0,12.4
2081,26.01725516,25.72069807,972.6446775,543,5.1,12.8
2082,26.01725516,25.79134983,972.6727039,543,4.8,11.4
2083,26.01725516,25.79134983,972.6166511,542,4.8,11.5
2084,26.02746549,25.80630246,972.632359,543,4.8,11.6
2085,26.01725516,25.8064893,972.6727039,542,4.9,11.9
2086,26.00704482,25.86218568,972.6289692,543,4.8,11.8
2087,26.00704482,25.89246325,972.6009433,542,5.0,12.1
2088,26.01725516,25.9276027,972.6446775,543,5.2,11.2
2089,26.01725516,25.94274157,972.6727039,542,5.3,10.9
2090,26.00704482,25.97320213,972.6850211,542,5.3,10.4
2091,26.02236032,25.9224643,972.6805583,543,5.3,10.3
2092,26.01725516,25.79134983,972.6727039,542,5.3,10.3
2093,26.01214999,25.85704657,972.6368234,543,5.2,9.9
2094,26.01725516,25.932649,972.6446775,543,4.9,9.4
2095,26.02236032,26.00320524,972.6525317,541,5.0,9.4
2096,26.00704482,26.02366297,972.6009433,542,4.9,9.5
2097,26.01725516,26.04366571,972.6446775,541,5.1,10.1
2098,26.01214999,25.98824913,972.5807711,541,5.1,10.5
2099,26.02236032,25.87704669,972.6525317,541,5.0,10.2
2100,26.01725516,25.78125681,972.7007303,542,5.0,10.1
2101,26.02746549,25.71546254,972.6603859,541,5.0,10.1
2102,26.02746549,25.67508847,972.632359,542,4.9,10.0
2103,26.02236032,25.6146221,972.6805583,542,5.0,9.3
2104,26.02236032,25.58434105,972.6805583,541,5.0,10.2
2105,26.02236032,25.57929419,972.6525317,540,4.9,9.7
2106,26.01214999,25.61986001,972.6087972,541,4.8,10.2
2107,26.03257066,25.65985297,972.6682401,542,4.7,10.6
2108,26.01725516,25.68537164,972.5886248,540,4.6,10.4
2109,26.02236032,25.62976253,972.5684519,542,4.7,11.1
2110,26.03257066,25.57910214,972.7242943,542,4.8,11.8
2111,26.02236032,25.6146221,972.6525317,541,4.8,11.5
2112,26.02236032,25.68527684,972.6525317,542,5.0,12.0
2113,26.02236032,25.715557,972.6525317,542,5.0,12.1
2114,26.02746549,25.72050926,972.632359,541,5.0,13.0
2115,26.02236032,25.75088352,972.6805583,542,4.9,13.7
2116,26.02236032,25.76097674,972.6525317,541,4.9,13.5
2117,26.01725516,25.79134983,972.6446775,541,4.9,13.1
2118,26.02746549,25.81639563,972.7164396,541,4.9,13.7
2119,26.02236032,25.83162848,972.7366116,541,4.9,14.0
2120,26.02236032,25.83667498,972.5964785,541,5.0,14.2
2121,26.02236032,25.86695381,972.6245051,541,4.9,13.9
2122,26.01214999,25.90246341,972.6648495,541,4.9,12.9
2123,26.01725516,25.91751008,972.7007303,540,4.8,13.2
2124,26.01214999,25.91760222,972.6087972,540,4.8,12.2
2125,26.02236032,25.9224643,972.6525317,540,4.9,12.0
2126,26.01214999,25.92769472,972.6648495,540,5.0,12.4
2127,26.01214999,25.9377872,972.6368234,540,5.0,12.2
2128,26.01725516,25.91751008,972.6166511,541,4.8,11.1
2129,26.02236032,25.90732516,972.7085849,540,4.8,11.5
2130,26.02236032,25.91237155,972.6805583,541,4.9,11.5
2131,26.02746549,25.89209351,972.6603859,540,4.8,11.3
2132,26.01725516,25.83676805,972.7007303,540,4.7,10.2
2133,26.02236032,25.72565033,972.7085849,541,4.7,9.0
2134,26.02236032,25.51368424,972.6525317,541,4.8,9.5
2135,26.02236032,25.35217752,972.6245051,540,4.9,9.9
2136,26.01725516,25.25637902,972.6166511,540,4.9,9.3
2137,26.01214999,25.22114793,972.6087972,540,5.1,9.5
2138,26.01214999,25.19591144,972.6087972,541,5.0,9.2
2139,26.01725516,25.16047924,972.5886248,538,5.1,9.4
2140,26.01214999,25.04448858,972.6368234,540,5.1,10.5
2141,26.01725516,24.94848079,972.6166511,541,5.1,11.0
2142,26.01725516,24.94343305,972.6727039,540,5.0,11.3
2143,26.01214999,25.00410803,972.6928757,541,5.0,10.8
2144,26.00704482,24.96887764,972.7410731,540,4.9,10.7
2145,26.01725516,24.94343305,972.6727039,540,4.9,10.6
2146,26.01214999,24.99906043,972.7209019,540,4.9,10.8
2147,25.99683449,24.99936829,972.6973375,540,4.8,10.4
2148,26.00704482,24.97392523,972.7130471,541,4.9,10.6
2149,26.00704482,24.923449,972.7410731,540,4.8,10.3
2150,26.00193966,24.88317144,972.6211152,541,5.0,10.9
2151,26.00193966,24.93364768,972.7332181,541,5.0,11.0
2152,26.01214999,24.91325006,972.6928757,540,5.0,11.1
2153,26.00704482,24.92849666,972.7130471,540,4.9,11.2
2154,26.00704482,24.93354431,972.7410731,540,5.0,11.5
2155,26.00193966,24.95383796,972.7612438,541,5.0,11.5
2156,26.00193966,24.96393306,972.6211152,540,5.0,11.3
2157,26.00193966,24.98412317,972.6771666,541,4.9,11.2
2158,26.00704482,24.98402038,972.6569952,540,4.9,10.2
2159,26.00193966,24.89326675,972.6491408,538,4.9,9.6
2160,26.00704482,24.70639283,972.6850211,540,5.0,11.0
2161,26.00193966,24.691355,972.6771666,541,4.9,11.9
2162,25.99683449,24.69146113,972.6132611,538,5.0,11.9
2163,25.99683449,24.60059802,972.6412865,538,5.1,12.1
2164,25.99683449,24.55011748,972.6132611,538,5.1,12.0
2165,25.99683449,24.57535784,972.5572102,538,5.1,11.6
2166,25.99683449,24.8075605,972.6132611,538,5.1,12.2
2167,25.99683449,24.83784665,972.6412865,541,5.1,12.9
2168,25.99683449,24.9085133,972.7814142,538,5.1,12.0
2169,25.99683449,24.89841815,972.669312,540,5.1,12.2
2170,25.99172933,24.88842685,972.7735587,540,4.9,12.6
2171,25.99683449,24.92365596,972.6412865,538,5.0,12.9
2172,26.00704482,24.93354431,972.7690991,537,5.0,13.1
2173,25.99172933,24.91871194,972.6614575,537,5.1,13.0
2174,25.99683449,25.00441572,972.6412865,538,5.2,13.3
2175,25.99683449,25.06498429,972.6132611,538,5.1,13.2
2176,25.99683449,25.10536275,972.6973375,540,5.0,12.3
2177,26.00704482,25.18087,972.6850211,537,5.0,11.2
2178,25.99683449,25.13564628,972.7253631,537,5.0,11.3
2179,25.99683449,25.02965275,972.7253631,538,5.1,11.4
2180,26.00193966,24.97907566,972.6771666,537,5.1,11.4
2181,25.99683449,24.9287035,972.6973375,538,5.1,11.5
2182,25.99683449,24.9085133,972.669312,537,5.1,11.5
2183,25.99683449,24.86308491,972.669312,537,5.0,11.2
2184,26.00193966,24.86802843,972.6211152,538,5.0,11.1
2185,26.00193966,24.9487904,972.7051923,538,5.0,10.5
2186,26.00193966,24.98917068,972.7612438,537,5.0,10.6
2187,26.00193966,25.02450304,972.7051923,537,4.9,10.9
2188,26.00704482,25.04459069,972.7130471,537,5.0,10.3
2189,25.99683449,24.98927341,972.5572102,538,4.9,10.1
2190,26.00704482,24.86792431,972.6289692,537,4.8,9.6
2191,25.99172933,24.81776059,972.6334323,537,4.7,10.1
2192,26.00193966,24.82259898,972.6491408,537,4.7,9.7
2193,26.00704482,24.79220737,972.5729175,537,4.6,9.9
2194,26.00193966,24.75192977,972.5370382,538,4.7,9.2
2195,26.00193966,24.6812591,972.5650638,537,4.7,9.2
2196,26.00193966,24.60049085,972.5650638,537,4.7,9.4
2197,26.00193966,24.49952788,972.6491408,538,4.6,9.8
2198,26.00193966,24.51972071,972.6211152,537,4.7,9.8
2199,26.00704482,24.57514292,972.6009433,537,4.6,10.1
2200,26.00193966,24.65601923,972.6211152,537,4.6,10.7
2201,26.00193966,24.65601923,972.5090126,537,4.6,10.5
2202,25.99683449,24.63088599,972.5011595,538,4.6,10.6
2203,25.99683449,24.58545394,972.6412865,537,4.7,10.9
2204,25.99683449,24.57535784,972.5852356,538,4.5,10.8
2205,25.98662416,24.59071651,972.5695281,538,4.7,10.4
2206,26.00193966,24.56515415,972.5650638,537,4.6,10.2
2207,25.99683449,24.61069404,972.6412865,537,4.6,11.0
2208,26.00193966,24.65601923,972.6491408,536,4.7,11.1
2209,25.99172933,24.69156725,972.6614575,538,4.8,11.6
2210,25.99683449,24.76213078,972.669312,538,4.9,11.6
2211,26.00193966,24.84278992,972.6771666,537,5.1,11.6
2212,25.99683449,24.96403608,972.6412865,538,5.1,11.9
2213,25.99683449,25.00441572,972.6132611,538,5.1,11.8
2214,25.99683449,25.06498429,972.5852356,537,5.0,11.8
2215,26.00704482,25.14553885,972.6289692,538,4.9,11.7
2216,26.00193966,25.19106498,972.5930895,538,4.8,11.7
2217,25.98662416,25.2166013,972.597553,537,4.9,11.4
2218,25.99683449,25.14069351,972.6132611,538,5.0,11.3
2219,26.00193966,25.13554523,972.6211152,536,4.9,11.3
2220,25.99683449,25.18107108,972.5852356,536,4.9,11.5
2221,25.99683449,25.20630682,972.5852356,537,5.0,11.5
2222,26.00193966,25.09011931,972.6491408,537,5.1,11.5
2223,26.00193966,25.05478763,972.5930895,536,5.0,11.5
2224,25.99683449,25.04479488,972.5852356,537,5.0,11.5
2225,26.01214999,25.1403905,972.6087972,537,5.0,11.1
2226,25.99683449,25.12050455,972.6132611,537,4.9,10.9
2227,25.99683449,24.99432085,972.6412865,537,4.9,10.1
2228,26.00704482,24.98402038,972.6009433,537,4.8,9.9
2229,25.99683449,24.96908356,972.6412865,536,4.8,9.5
2230,25.99683449,24.76213078,972.669312,536,4.8,10.1
2231,25.99172933,24.57546529,972.605407,536,4.9,10.8
2232,25.99683449,24.5198288,972.6412865,537,4.9,10.9
2233,25.99172933,24.46945574,972.6334323,537,4.9,10.9
2234,25.99683449,24.35828469,972.6412865,538,4.9,10.4
2235,25.99683449,24.40371973,972.669312,537,4.9,10.3
2236,26.00193966,24.47428667,972.6211152,537,4.9,11.1
2237,25.99683449,24.41886462,972.6412865,538,5.0,11.2
2238,25.99172933,24.44421489,972.605407,537,5.1,11.2
2239,25.981519,24.54034481,972.5616743,537,5.0,10.9
2240,25.98662416,24.66138661,972.597553,538,4.9,10.9
2241,25.99172933,24.67137588,972.605407,537,4.9,11.3
2242,25.98662416,24.6563388,972.5695281,538,5.0,12.0
2243,25.99172933,24.74709289,972.605407,537,5.1,11.7
2244,25.98662416,24.82796041,972.625578,538,5.1,12.1
2245,25.981519,24.90377679,972.6177238,538,5.2,12.4
2246,25.98662416,24.98947883,972.653603,537,5.2,12.3
2247,25.9662035,25.0807362,972.5941613,538,5.2,12.4
2248,25.98662416,25.11061268,972.5134782,538,5.2,11.9
2249,25.97641383,25.09062708,972.5538206,537,5.2,11.2
2250,25.97641383,25.10576825,972.5538206,538,5.1,11.1
2251,25.981519,25.15109053,972.4776002,538,5.2,10.7
2252,25.97641383,25.18147312,972.5538206,538,5.2,11.4
2253,25.98662416,25.2418362,972.5134782,538,5.2,11.3
2254,25.98662416,25.25697705,972.597553,537,5.0,10.9
2255,25.99172933,25.21650118,972.5213315,538,5.0,11.6
2256,25.98662416,25.22164829,972.5415031,538,4.8,11.0
2257,25.98662416,25.22669528,972.4854533,538,4.8,10.8
2258,25.98662416,25.19641324,972.5695281,537,4.8,10.5
2259,25.98662416,25.14089547,972.5415031,538,4.8,10.3
2260,25.98662416,24.98443149,972.5415031,538,4.8,10.3
2261,25.98662416,24.88853071,972.5415031,537,4.9,10.5
2262,25.98662416,24.87338823,972.5695281,537,4.8,10.0
2263,25.97641383,24.84835925,972.5538206,538,4.7,9.7
2264,25.96109834,24.89914425,972.5022357,538,4.7,9.6
2265,25.981519,24.98453425,972.5336496,538,4.6,10.0
2266,25.97130867,24.97464539,972.5179426,538,4.5,9.8
2267,25.97130867,24.92417321,972.5739911,538,4.5,9.7
2268,25.97641383,24.87864366,972.5257961,538,4.6,10.2
2269,25.98662416,24.82796041,972.5695281,538,4.6,10.1
2270,25.981519,24.72206559,972.5056249,538,4.6,9.6
2271,25.98662416,24.53014098,972.625578,537,4.5,10.5
2272,25.97641383,24.5000694,972.6378941,537,4.6,9.8
2273,25.99172933,24.5148888,972.605407,537,4.6,9.6
2274,25.97641383,24.5455005,972.6098696,538,4.5,9.2
2275,25.981519,24.49491312,972.6177238,537,4.6,9.7
2276,25.98662416,24.40393854,972.653603,538,4.5,9.6
2277,25.98662416,24.43422755,972.625578,538,4.6,9.7
2278,25.981519,24.43433659,972.589699,537,4.5,9.3
2279,25.981519,24.35861444,972.6177238,538,4.4,9.3
2280,25.981519,24.26774566,972.7578479,538,4.5,10.7
2281,25.981519,24.22231038,972.6737734,538,4.5,10.8
2282,25.98662416,24.19190804,972.653603,537,4.5,10.8
2283,25.98662416,24.21210198,972.597553,538,4.7,10.8
2284,25.98662416,24.1616169,972.653603,538,4.7,10.9
2285,25.98662416,24.18181102,972.653603,537,4.6,10.8
2286,25.981519,24.16677755,972.6177238,537,4.7,11.5
2287,25.981519,24.18697141,972.589699,538,4.7,12.0
2288,25.981519,24.19706829,972.589699,538,4.7,11.9
2289,25.981519,24.24250391,972.589699,537,4.8,10.8
2290,25.98662416,24.19190804,972.597553,537,4.7,10.7
2291,25.981519,24.11124382,972.6177238,538,4.8,10.8
2292,25.97641383,24.07096829,972.5818451,537,4.7,10.7
2293,25.98662416,24.0404497,972.6816281,538,4.9,10.3
2294,25.981519,24.08600092,972.589699,538,4.9,10.3
2295,25.97641383,24.05077398,972.6378941,538,5.0,10.4
2296,25.981519,23.97492998,972.6177238,538,5.0,9.9
2297,25.97641383,23.99019034,972.5818451,537,5.0,9.7
2298,25.97130867,24.08622695,972.6580641,538,5.1,8.8
2299,25.97130867,24.12661458,972.5179426,537,5.1,9.4
2300,25.981519,24.19706829,972.589699,538,5.2,9.7
2301,25.97130867,24.24777461,972.5459669,537,5.1,9.6
2302,25.98662416,24.23734425,972.5415031,537,5.1,9.7
2303,25.981519,24.13648654,972.589699,537,5.1,9.8
2304,25.97641383,24.15174434,972.5818451,537,4.9,9.0
2305,25.97130867,24.18719513,972.5459669,537,5.0,8.7
2306,25.96109834,24.0915013,972.5022357,538,5.0,8.8
2307,25.97641383,24.09116248,972.5257961,537,5.0,9.3
2308,25.97130867,24.18214679,972.6020154,537,5.1,10.8
2309,25.9662035,24.22769295,972.5941613,537,5.1,11.0
2310,25.9662035,24.31855968,972.5941613,537,5.3,11.2
2311,25.97130867,24.45474649,972.5739911,538,5.2,11.9
2312,25.97641383,24.51016525,972.5818451,537,5.2,11.7
2313,25.97130867,24.51027341,972.5739911,537,5.2,12.2
2314,25.97641383,24.48997351,972.6098696,537,5.2,13.0
2315,25.9662035,24.51038156,972.5661372,538,5.2,13.0
2316,25.9662035,24.6719075,972.6502094,537,5.1,13.8
2317,25.97641383,24.82312204,972.5538206,537,5.1,13.1
2318,25.9662035,24.87380428,972.5941613,538,5.1,13.5
2319,25.95599317,24.88410655,972.5224059,538,5.1,13.1
2320,25.97641383,24.85340667,972.5818451,538,5.2,13.3
2321,25.9662035,24.74257272,972.6221853,537,5.2,13.3
2322,25.9662035,24.68200262,972.5661372,537,5.3,12.9
2323,25.97130867,24.67684882,972.5459669,537,5.3,12.9
2324,25.97130867,24.70713439,972.5739911,537,5.3,12.8
2325,25.9662035,24.77790479,972.6221853,537,5.3,13.1
2326,25.9662035,24.85361514,972.5661372,538,5.2,11.9
2327,25.97130867,24.88884224,972.6020154,537,5.2,11.9
2328,25.97641383,24.89378576,972.5818451,537,5.3,12.2
2329,25.9662035,24.88389881,972.5661372,537,5.2,11.8
2330,25.97641383,24.92911708,972.5538206,537,5.2,11.9
2331,25.97130867,24.93931494,972.5739911,538,5.1,11.2
2332,25.97130867,24.89388954,972.6020154,538,5.0,10.6
2333,25.9662035,24.85361514,972.6502094,537,5.1,10.9
2334,25.96109834,24.80324655,972.474212,538,5.0,9.9
2335,25.9662035,24.70219278,972.5381132,537,4.9,10.0
2336,25.97130867,24.63646764,972.6020154,538,4.8,9.2
2337,25.9662035,24.6062885,972.5661372,538,4.8,9.6
2338,25.97641383,24.61616993,972.5538206,538,4.8,9.4
2339,25.981519,24.59082377,972.5616743,538,4.7,9.6
2340,25.97641383,24.59093101,972.5818451,538,4.9,10.1
2341,25.97130867,24.57084722,972.5179426,538,4.8,10.6
2342,25.97641383,24.5808354,972.5818451,538,4.8,10.9
2343,25.97130867,24.59103825,972.6300397,538,4.8,10.8
2344,25.97641383,24.60607438,972.5818451,537,4.8,10.3
2345,25.98662416,24.615956,972.597553,538,4.8,10.3
2346,25.981519,24.64130198,972.589699,537,5.0,10.7
2347,25.981519,24.66149306,972.589699,538,4.8,10.2
2348,25.981519,24.72206559,972.589699,537,4.8,10.3
2349,25.97641383,24.79788464,972.6098696,537,4.8,10.2
2350,25.99172933,24.83290348,972.605407,538,4.8,10.9
2351,25.981519,24.85330242,972.6177238,538,4.8,10.7
2352,25.98662416,24.89862565,972.5415031,537,4.7,11.4
2353,25.99172933,24.89852191,972.5773818,537,4.9,12.3
2354,26.00193966,24.8730761,972.5930895,538,4.8,13.0
2355,25.99172933,24.89347438,972.5773818,537,4.8,12.5
2356,25.99172933,24.86823664,972.5213315,537,4.7,12.4
2357,25.98662416,24.86834073,972.597553,537,4.7,12.7
2358,25.99172933,24.8530939,972.5493567,537,4.6,12.7
2359,25.99683449,24.84794198,972.6132611,537,4.5,11.8
2360,25.99172933,24.8732842,972.5493567,537,4.5,12.1
2361,25.99172933,24.90861694,972.5493567,537,4.5,12.2
2362,25.99683449,24.92365596,972.5572102,538,4.4,11.9
2363,25.99172933,24.93385439,972.5493567,538,4.4,12.3
2364,26.00193966,24.89831439,972.5930895,538,4.2,11.6
2365,25.99683449,24.83784665,972.5011595,537,4.2,11.9
2366,26.00704482,24.85278105,972.5448916,537,4.3,12.5
2367,26.00193966,24.8730761,972.5650638,537,4.3,12.5
2368,26.00704482,24.89316292,972.5729175,538,4.4,12.4
2369,26.00193966,24.91850488,972.5370382,537,4.3,12.2
2370,26.00704482,24.99916306,972.48884,537,4.4,11.5
2371,26.00193966,25.09011931,972.5090126,537,4.4,10.6
2372,26.02236032,25.15028346,972.5404254,537,4.5,10.4
2373,26.01214999,25.17572211,972.552745,537,4.5,10.7
2374,26.01725516,25.21095314,972.5045459,538,4.6,10.8
2375,26.01214999,25.23628974,972.5247189,537,4.5,10.4
2376,26.01214999,25.23628974,972.552745,538,4.6,10.3
2377,26.00704482,25.21620079,972.5448916,538,4.6,10.2
2378,26.01725516,25.15543181,972.5325722,538,4.6,9.9
2379,26.01725516,25.1049571,972.5045459,537,4.6,9.7
2380,26.02746549,25.01894355,972.5482786,538,4.7,9.8
2381,26.03257066,24.93302733,972.5561319,536,4.6,9.5
2382,26.01725516,24.8727639,972.5045459,538,4.8,9.7
2383,26.02236032,24.82218038,972.5123989,537,4.8,9.0
2384,26.01725516,24.80714124,972.4484934,536,4.8,8.8
2385,26.03257066,24.82197102,972.5281049,538,4.8,9.0
2386,26.02746549,24.80188349,972.5763054,538,4.8,8.4
2387,26.01725516,24.85257244,972.5325722,538,4.8,8.7
2388,26.01725516,24.97371939,972.5325722,537,4.8,8.7
2389,26.02746549,25.03408677,972.4361718,538,4.9,9.3
2390,26.02746549,25.04922992,972.4922252,537,4.9,9.2
2391,26.02236032,25.0644749,972.5964785,537,4.9,9.1
2392,26.02236032,25.1300934,972.5404254,538,4.8,9.1
2393,26.02236032,25.12504587,972.5404254,538,4.9,9.5
2394,26.02746549,25.14008741,972.5763054,538,4.9,9.7
2395,26.02236032,25.1704734,972.5404254,537,4.9,10.2
2396,26.02236032,25.19571065,972.4843724,537,4.9,10.3
2397,26.02236032,25.19066322,972.4843724,537,4.8,10.6
2398,26.02236032,25.1704734,972.5404254,538,4.8,10.3
2399,26.01725516,25.15038437,972.5045459,538,4.8,10.3
2400,26.01214999,25.12020084,972.4966929,537,4.6,9.9
2401,26.01214999,25.13029568,972.552745,537,4.6,10.5
2402,26.02746549,25.12999225,972.5202519,538,4.6,10.8
2403,26.01725516,25.06962436,972.5605985,536,4.5,10.1
2404,26.01725516,24.79704534,972.5605985,537,4.5,10.2
2405,26.01725516,24.54463813,972.5605985,538,4.4,10.2
2406,26.02236032,24.40822115,972.4843724,537,4.4,11.2
2407,26.01214999,24.44377905,972.5807711,538,4.3,10.6
2408,26.02746549,24.47374349,972.5482786,538,4.3,10.4
2409,26.02746549,25.02903904,972.5202519,536,4.4,10.3
2410,26.02746549,24.95332219,972.5482786,537,4.5,10.6
2411,26.02746549,24.85741179,972.4922252,537,4.5,10.3
2412,26.02746549,24.70596888,972.5763054,537,4.4,9.8
2413,26.02746549,24.51918013,972.5482786,538,4.5,9.4
2414,26.02746549,24.44345207,972.5202519,537,4.5,9.2
2415,26.03257066,24.51402344,972.5841589,537,4.7,9.7
2416,26.03257066,24.62508968,972.5561319,540,5.0,11.0
2417,26.04788616,24.70554479,972.5236366,542,5.0,11.3
2418,26.03257066,24.72605587,972.500078,542,5.1,11.2
2419,26.03257066,24.69576633,972.500078,542,5.2,11.2
2420,26.03767583,24.69566019,972.5079308,542,5.2,11.1
2421,26.04278099,24.71574758,972.5157837,542,5.3,12.5
2422,26.03257066,24.69576633,972.5561319,542,5.5,13.5
2423,26.04788616,24.67525403,972.5516642,541,5.4,13.3
2424,26.03257066,24.7008146,972.5841589,542,5.5,13.0
2425,26.04278099,24.71574758,972.5718386,542,5.6,14.5
2426,26.04788616,24.73078689,972.5796919,543,5.6,14.6
2427,26.05299133,24.74582648,972.5034616,542,5.6,14.7
2428,26.05299133,24.75592334,972.5875453,544,5.5,14.8
2429,26.0580965,24.76086634,972.5673706,545,5.6,15.1
